    0.6750000000E+03    0.1088349796E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.6850000000E+03    0.1093698038E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.6950000000E+03    0.1098994480E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7050000000E+03    0.1104240356E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7150000000E+03    0.1109436858E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7250000000E+03    0.1114585131E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7350000000E+03    0.1119686278E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7450000000E+03    0.1124741363E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7550000000E+03    0.1129751413E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7650000000E+03    0.1134717417E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7750000000E+03    0.1139640331E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7850000000E+03    0.1144521077E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.7950000000E+03    0.1149360547E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8050000000E+03    0.1154159603E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8150000000E+03    0.1158919078E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8250000000E+03    0.1163639778E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8350000000E+03    0.1168322484E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8450000000E+03    0.1172967950E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8550000000E+03    0.1177576909E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8650000000E+03    0.1182150069E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8750000000E+03    0.1186688117E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.8850000000E+03    0.1191191721E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
